AC,ID,DE,TP
PF00861.25,Ribosomal_L18p,"Ribosomal L18 of archaea, bacteria, mitoch. and chloroplast",Family
PF14204.9,Ribosomal_L18_c,Ribosomal L18 C-terminal region,Domain
PF01245.23,Ribosomal_L19,Ribosomal protein L19,Family
PF01280.23,Ribosomal_L19e,Ribosomal protein L19e,Family
PF00181.26,Ribosomal_L2,"Ribosomal Proteins L2, RNA binding domain",Domain
PF00453.21,Ribosomal_L20,Ribosomal protein L20,Family
PF01157.21,Ribosomal_L21e,Ribosomal protein L21e,Family
PF00829.24,Ribosomal_L21p,Ribosomal prokaryotic L21 protein,Family
PF00237.22,Ribosomal_L22,Ribosomal protein L22p/L17e,Domain
PF01776.20,Ribosomal_L22e,Ribosomal L22e protein family,Family
PF00276.23,Ribosomal_L23,Ribosomal protein L23,Family
PF03939.16,Ribosomal_L23eN,"Ribosomal protein L23, N-terminal domain",Family
PF17136.7,ribosomal_L24,Ribosomal proteins 50S L24/mitochondrial 39S L24,Family
PF01246.23,Ribosomal_L24e,Ribosomal protein L24e,Domain
PF01386.22,Ribosomal_L25p,Ribosomal L25p family,Domain
PF16906.8,Ribosomal_L26,"Ribosomal proteins L26 eukaryotic, L24P archaeal",Family
PF01016.22,Ribosomal_L27,Ribosomal L27 protein,Family
PF00828.22,Ribosomal_L27A,"Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A",Family
PF01777.21,Ribosomal_L27e,Ribosomal L27e protein family,Family
PF18471.4,Ribosomal_L27_C,Ribosomal L27 protein C-terminal domain,Domain
PF00830.22,Ribosomal_L28,Ribosomal L28 family,Family
PF01778.20,Ribosomal_L28e,Ribosomal L28e protein family,Family
PF00831.26,Ribosomal_L29,Ribosomal L29 protein,Family
PF01779.20,Ribosomal_L29e,Ribosomal L29e protein family,Family
PF03947.21,Ribosomal_L2_C,"Ribosomal Proteins L2, C-terminal domain",Domain
PF00297.25,Ribosomal_L3,Ribosomal protein L3,Family
PF00327.23,Ribosomal_L30,Ribosomal protein L30p/L7e,Domain
PF08079.15,Ribosomal_L30_N,Ribosomal L30 N-terminal domain,Domain
PF01197.21,Ribosomal_L31,Ribosomal protein L31,Family
PF01198.22,Ribosomal_L31e,Ribosomal protein L31e,Family
PF01655.21,Ribosomal_L32e,Ribosomal protein L32,Family
PF01783.26,Ribosomal_L32p,Ribosomal L32p protein family,Family
PF00471.23,Ribosomal_L33,Ribosomal protein L33,Family
PF00468.20,Ribosomal_L34,Ribosomal protein L34,Family
PF01199.21,Ribosomal_L34e,Ribosomal protein L34e,Family
PF01247.21,Ribosomal_L35Ae,Ribosomal protein L35Ae,Domain
PF01632.22,Ribosomal_L35p,Ribosomal protein L35,Family
PF00444.21,Ribosomal_L36,Ribosomal protein L36,Domain
PF01158.21,Ribosomal_L36e,Ribosomal protein L36e,Family
PF08561.13,Ribosomal_L37,Mitochondrial ribosomal protein L37,Family
PF01780.22,Ribosomal_L37ae,Ribosomal L37ae protein family,Family
PF01907.22,Ribosomal_L37e,Ribosomal protein L37e,Family
PF01781.21,Ribosomal_L38e,Ribosomal L38e protein family,Family
PF00832.23,Ribosomal_L39,Ribosomal L39 protein,Family
PF00573.25,Ribosomal_L4,Ribosomal protein L4/L1 family,Family
PF01020.20,Ribosomal_L40e,Ribosomal L40e family,Family
PF05162.16,Ribosomal_L41,Ribosomal protein L41,Family
PF00935.22,Ribosomal_L44,Ribosomal protein L44,Family
PF00281.22,Ribosomal_L5,Ribosomal protein L5,Domain
PF10501.12,Ribosomal_L50,Ribosomal subunit 39S,Domain
PF17144.7,Ribosomal_L5e,"Ribosomal large subunit proteins 60S L5, and 50S L18",Family
PF00673.24,Ribosomal_L5_C,ribosomal L5P family C-terminus,Domain
PF00347.26,Ribosomal_L6,Ribosomal protein L6,Domain
PF01159.22,Ribosomal_L6e,Ribosomal protein L6e,Family
PF03868.18,Ribosomal_L6e_N,"Ribosomal protein L6, N-terminal domain",Domain
PF01248.29,Ribosomal_L7Ae,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family,Domain
PF03948.17,Ribosomal_L9_C,"Ribosomal protein L9, C-terminal domain",Domain
PF01281.22,Ribosomal_L9_N,"Ribosomal protein L9, N-terminal domain",Domain
PF00338.25,Ribosomal_S10,Ribosomal protein S10p/S20e,Domain
PF00411.22,Ribosomal_S11,Ribosomal protein S11,Family
PF17487.5,Ribosomal_S12,Ribosomal protein S12,Family
PF00416.25,Ribosomal_S13,Ribosomal protein S13/S18,Family
PF08069.15,Ribosomal_S13_N,Ribosomal S13/S15 N-terminal domain,Domain
PF00253.24,Ribosomal_S14,Ribosomal protein S14p/S29e,Family
PF00312.25,Ribosomal_S15,Ribosomal protein S15,Domain
PF00886.22,Ribosomal_S16,Ribosomal protein S16,Family
PF00366.23,Ribosomal_S17,Ribosomal protein S17,Domain
PF00833.21,Ribosomal_S17e,Ribosomal S17,Family
PF16205.8,Ribosomal_S17_N,Ribosomal_S17 N-terminal,Family
PF01084.23,Ribosomal_S18,Ribosomal protein S18,Family
PF00203.24,Ribosomal_S19,Ribosomal protein S19,Domain
PF01090.22,Ribosomal_S19e,Ribosomal protein S19e,Family
PF00318.23,Ribosomal_S2,Ribosomal protein S2,Family
PF01649.21,Ribosomal_S20p,Ribosomal protein S20,Family
PF01165.23,Ribosomal_S21,Ribosomal protein S21,Family
PF01249.21,Ribosomal_S21e,Ribosomal protein S21e,Family
PF08136.14,Ribosomal_S22,30S ribosomal protein subunit S22 family,Family
PF01282.22,Ribosomal_S24e,Ribosomal protein S24e,Family
PF03297.18,Ribosomal_S25,S25 ribosomal protein,Family
PF01283.22,Ribosomal_S26e,Ribosomal protein S26e,Family
PF01599.22,Ribosomal_S27,Ribosomal protein S27a,Domain
PF01667.20,Ribosomal_S27e,Ribosomal protein S27,Family
PF01200.21,Ribosomal_S28e,Ribosomal protein S28e,Family
PF04758.17,Ribosomal_S30,Ribosomal protein S30,Family
PF02482.22,Ribosomal_S30AE,Sigma 54 modulation protein / S30EA ribosomal protein,Family
PF01015.21,Ribosomal_S3Ae,Ribosomal S3Ae family,Family
PF00189.23,Ribosomal_S3_C,"Ribosomal protein S3, C-terminal domain",Domain
PF00163.22,Ribosomal_S4,Ribosomal protein S4/S9 N-terminal domain,Family
PF00900.23,Ribosomal_S4e,Ribosomal family S4e,Family
PF11993.11,Ribosomal_S4Pg,Ribosomal S4P (gammaproteobacterial),Family
PF00333.23,Ribosomal_S5,"Ribosomal protein S5, N-terminal domain",Domain
PF03719.18,Ribosomal_S5_C,"Ribosomal protein S5, C-terminal domain",Domain
PF01250.20,Ribosomal_S6,Ribosomal protein S6,Domain
PF01092.22,Ribosomal_S6e,Ribosomal protein S6e,Family
PF00177.24,Ribosomal_S7,Ribosomal protein S7p/S5e,Domain
PF01251.21,Ribosomal_S7e,Ribosomal protein S7e,Family
PF00410.22,Ribosomal_S8,Ribosomal protein S8,Domain
PF01201.25,Ribosomal_S8e,Ribosomal protein S8e,Family
PF00380.22,Ribosomal_S9,Ribosomal protein S9/S16,Family
PF14693.9,Ribosomal_TL5_C,"Ribosomal protein TL5, C-terminal domain",Domain
PF00164.28,Ribosom_S12_S23,Ribosomal protein S12/S23,Family
PF16321.8,Ribosom_S30AE_C,Sigma 54 modulation/S30EA ribosomal protein C terminus,Domain
PF14374.9,Ribos_L4_asso_C,60S ribosomal protein L4 C-terminal domain,Domain
PF04034.16,Ribo_biogen_C,"Ribosome biogenesis protein, C-terminal",Domain
PF00834.22,Ribul_P_3_epim,Ribulose-phosphate 3 epimerase family,Domain
PF06026.17,Rib_5-P_isom_A,Ribose 5-phosphate isomerase A (phosphoriboisomerase A),Family
PF02267.20,Rib_hydrolayse,ADP-ribosyl cyclase,Domain
PF05104.15,Rib_recp_KP_reg,Ribosome receptor lysine/proline rich region,Family
PF07064.16,RIC1,RIC1,Family
PF15361.9,RIC3,Resistance to inhibitors of cholinesterase homologue 3,Family
PF10165.12,Ric8,Guanine nucleotide exchange factor synembryn,Family
PF05062.15,RICH,RICH domain,Domain
PF14200.9,RicinB_lectin_2,Ricin-type beta-trefoil lectin domain-like,Domain
PF00652.25,Ricin_B_lectin,Ricin-type beta-trefoil lectin domain,Domain
PF05433.18,Rick_17kDa_Anti,Glycine zipper 2TM domain,Family
PF14666.9,RICTOR_M,"Rapamycin-insensitive companion of mTOR, middle domain",Domain
PF14664.9,RICTOR_N,"Rapamycin-insensitive companion of mTOR, N-term",Domain
PF14665.9,RICTOR_phospho,"Rapamycin-insensitive companion of mTOR, phosphorylation-site",Domain
PF14668.9,RICTOR_V,"Rapamycin-insensitive companion of mTOR, domain 5",Domain
PF00355.29,Rieske,Rieske [2Fe-2S] domain,Domain
PF13806.9,Rieske_2,Rieske-like [2Fe-2S] domain,Domain
PF18465.4,Rieske_3,Rieske 3Fe-4S,Domain
PF12231.11,Rif1_N,Rap1-interacting factor 1 N terminal,Family
PF18187.4,RIF5_SNase_1,TbRIF5 SNase domain 1,Domain
PF18189.4,RIF5_SNase_2,TbRIF5 SNase domain 2,Domain
PF02009.19,RIFIN,Rifin,Family
PF18119.4,RIG-I_C,RIG-I receptor C-terminal domain,Domain
PF11648.11,RIG-I_C-RD,C-terminal domain of RIG-I,Domain
PF08454.14,RIH_assoc,RyR and IP3R Homology associated,Repeat
PF02197.20,RIIa,Regulatory subunit of type II PKA R-subunit,Domain
PF10522.12,RII_binding_1,RII binding domain,Motif
PF11461.11,RILP,Rab interacting lysosomal protein,Family
PF08443.14,RimK,RimK-like ATP-grasp domain,Domain
PF18030.4,Rimk_N,RimK PreATP-grasp domain,Domain
PF01782.21,RimM,RimM N-terminal domain,Domain
PF02576.20,RimP_N,RimP N-terminal domain,Domain
PF06116.15,RinB,Transcriptional activator RinB,Family
PF12906.10,RINGv,RING-variant domain,Domain
PF06001.16,RING_CBP-p300,"CREB-binding protein/p300, atypical RING domain",Domain
PF00848.22,Ring_hydroxyl_A,Ring hydroxylating alpha subunit (catalytic domain),Domain
PF00866.21,Ring_hydroxyl_B,Ring hydroxylating beta subunit,Domain
PF04437.16,RINT1_TIP1,RINT-1 / TIP-1 family,Repeat
PF01163.25,RIO1,RIO1 family,Family
PF09202.14,Rio2_N,"Rio2, N-terminal",Domain
PF00161.22,RIP,Ribosome inactivating protein,Domain
PF14998.9,Ripply,Transcription Regulator,Family
PF16524.8,RisS_PPD,Periplasmic domain of Sensor histidine kinase RisS,Domain
PF17184.7,Rit1_C,Rit1 N-terminal domain,Domain
PF17066.8,RITA,RBPJ-interacting and tubulin associated protein,Family
PF08167.15,RIX1,rRNA processing/ribosome biogenesis,Repeat
PF19322.2,RKP_N,E3 ubiquitin-protein ligase RKP N-terminus,Domain
PF17797.4,RL,RL domain,Domain
PF17777.4,RL10P_insert,Insertion domain in 60S ribosomal protein L10P,Domain
PF11088.11,RL11D,Glycoprotein encoding membrane proteins RL5A and RL6,Family
PF14401.9,RLAN,RimK-like ATPgrasp N-terminal domain,Family
PF10127.12,RlaP,RNA repair pathway DNA polymerase beta family,Family
PF04068.18,RLI,"Possible Fer4-like domain in RNase L inhibitor, RLI",Family
PF10036.12,RLL,"RNA transcription, translation and transport factor protein",Family
PF18125.4,RlmM_FDX,RlmM ferredoxin-like domain,Domain
PF13707.9,RloB,RloB-like protein,Domain
PF19432.2,RME-8_N,DNAJ protein RME-8 N-terminal,Domain
PF04957.15,RMF,Ribosome modulation factor,Family
PF16099.8,RMI1_C,"Recq-mediated genome instability protein 1, C-terminal OB-fold",Family
PF08585.15,RMI1_N,RecQ mediated genome instability protein,Domain
PF16100.8,RMI2,RecQ-mediated genome instability protein 2,Family
PF04321.20,RmlD_sub_bind,RmlD substrate binding domain,Domain
PF07521.15,RMMBL,Zn-dependent metallo-hydrolase RNA specificity domain,Motif
PF14996.9,RMP,Retinal Maintenance,Family
PF02646.19,RmuC,RmuC family,Family
PF10443.12,RNA12,RNA12 protein,Family
PF00074.23,RnaseA,Pancreatic ribonuclease,Domain
PF09293.13,RNaseH_C,"T4 RNase H, C terminal",Domain
PF04308.15,RNaseH_like,Ribonuclease H-like,Family
PF13032.9,RNaseH_pPIWI_RE,RNaseH domain of pPIWI_RE,Domain
PF18497.4,RNase_3_N,Ribonuclease III N-terminal domain,Domain
PF18431.4,RNAse_A_bac,Bacterial CdiA-CT RNAse A domain,Domain
PF10150.12,RNase_E_G,Ribonuclease E/G family,Family
PF00075.27,RNase_H,RNase H,Domain
PF09468.13,RNase_H2-Ydr279,Ydr279p protein family (RNase H2 complex component) wHTH domain,Domain
PF08615.14,RNase_H2_suC,Ribonuclease H2 non-catalytic subunit (Ylr154p-like),Family
PF01351.21,RNase_HII,Ribonuclease HII,Family
PF13482.9,RNase_H_2,RNase_H superfamily,Domain
PF18614.4,RNase_II_C_S1,RNase II-type exonuclease C-terminal S1 domain,Domain
PF17770.4,RNase_J_C,Ribonuclease J C-terminal domain,Domain
PF01868.19,RNase_P-MRP_p29,"Ribonuclease P/MRP, subunit p29",Family
PF01138.24,RNase_PH,"3' exoribonuclease family, domain 1",Domain
PF03725.18,RNase_PH_C,"3' exoribonuclease family, domain 2",Domain
PF01876.19,RNase_P_p30,RNase P subunit p30,Domain
PF08228.14,RNase_P_pop3,RNase P subunit Pop3,Family
PF01900.22,RNase_P_Rpp14,Rpp14/Pop5 family,Family
PF00929.27,RNase_T,Exonuclease,Family
PF12072.11,RNase_Y_N,RNase Y N-terminal region,Coiled-coil
PF11977.11,RNase_Zc3h12a,Zc3h12a-like Ribonuclease NYN domain,Domain
PF14626.9,RNase_Zc3h12a_2,Zc3h12a-like Ribonuclease NYN domain,Family
PF08675.14,RNA_bind,RNA binding domain,Domain
PF01877.20,RNA_binding,RNA binding,Family
PF03035.17,RNA_capsid,Calicivirus putative RNA polymerase/capsid protein,Family
PF00910.25,RNA_helicase,RNA helicase,Domain
PF09414.13,RNA_ligase,RNA ligase,Family
PF09511.13,RNA_lig_T4_1,RNA ligase,Family
PF04252.16,RNA_Me_trans,Predicted SAM-dependent RNA methyltransferase,Family
PF00940.22,RNA_pol,DNA-dependent RNA polymerase,Family
PF08203.14,RNA_polI_A14,Yeast RNA polymerase I subunit RPA14,Family
PF08208.14,RNA_polI_A34,DNA-directed RNA polymerase I subunit RPA34.5,Family
PF11705.11,RNA_pol_3_Rpc31,DNA-directed RNA polymerase III subunit Rpc31,Family
PF01000.29,RNA_pol_A_bac,RNA polymerase Rpb3/RpoA insert domain,Domain
PF03118.18,RNA_pol_A_CTD,"Bacterial RNA polymerase, alpha chain C terminal domain",Domain
PF16857.8,RNA_pol_inhib,RNA polymerase inhibitor,Domain
PF06870.15,RNA_pol_I_A49,A49-like RNA polymerase I associated factor,Family
PF04090.15,RNA_pol_I_TF,RNA polymerase I specific initiation factor,Family
PF01193.27,RNA_pol_L,RNA polymerase Rpb3/Rpb11 dimerisation domain,Domain
PF13656.9,RNA_pol_L_2,RNA polymerase Rpb3/Rpb11 dimerisation domain,Domain
PF02150.19,RNA_POL_M_15KD,RNA polymerases M/15 Kd subunit,Domain
PF01194.20,RNA_pol_N,RNA polymerases N / 8 kDa subunit,Domain
PF08292.15,RNA_pol_Rbc25,RNA polymerase III subunit Rpc25,Domain
PF06883.15,RNA_pol_Rpa2_4,"RNA polymerase I, Rpa2 specific domain",Domain
PF04997.15,RNA_pol_Rpb1_1,"RNA polymerase Rpb1, domain 1",Domain
PF00623.23,RNA_pol_Rpb1_2,"RNA polymerase Rpb1, domain 2",Domain
PF04983.21,RNA_pol_Rpb1_3,"RNA polymerase Rpb1, domain 3",Domain
PF05000.20,RNA_pol_Rpb1_4,"RNA polymerase Rpb1, domain 4",Domain
PF04998.20,RNA_pol_Rpb1_5,"RNA polymerase Rpb1, domain 5",Domain
PF04992.17,RNA_pol_Rpb1_6,"RNA polymerase Rpb1, domain 6",Domain
PF04990.15,RNA_pol_Rpb1_7,"RNA polymerase Rpb1, domain 7",Domain
PF05001.16,RNA_pol_Rpb1_R,RNA polymerase Rpb1 C-terminal repeat,Repeat
PF04563.18,RNA_pol_Rpb2_1,RNA polymerase beta subunit,Family
PF04561.17,RNA_pol_Rpb2_2,"RNA polymerase Rpb2, domain 2",Domain
PF04565.19,RNA_pol_Rpb2_3,"RNA polymerase Rpb2, domain 3",Domain
PF04566.16,RNA_pol_Rpb2_4,"RNA polymerase Rpb2, domain 4",Domain
PF10385.12,RNA_pol_Rpb2_45,RNA polymerase beta subunit external 1 domain,Domain
PF04567.20,RNA_pol_Rpb2_5,"RNA polymerase Rpb2, domain 5",Domain
PF00562.31,RNA_pol_Rpb2_6,"RNA polymerase Rpb2, domain 6",Domain
PF04560.23,RNA_pol_Rpb2_7,"RNA polymerase Rpb2, domain 7",Domain
PF03874.19,RNA_pol_Rpb4,RNA polymerase Rpb4,Family
PF01191.22,RNA_pol_Rpb5_C,"RNA polymerase Rpb5, C-terminal domain",Domain
PF03871.17,RNA_pol_Rpb5_N,"RNA polymerase Rpb5, N-terminal domain",Domain
PF01192.25,RNA_pol_Rpb6,RNA polymerase Rpb6,Family
PF03870.18,RNA_pol_Rpb8,RNA polymerase Rpb8,Family
PF16992.8,RNA_pol_RpbG,"DNA-directed RNA polymerase, subunit G",Family
PF05158.15,RNA_pol_Rpc34,RNA polymerase Rpc34 subunit,Family
PF05132.17,RNA_pol_Rpc4,RNA polymerase III RPC4,Family
PF05645.16,RNA_pol_Rpc82,RNA polymerase III subunit RPC82,Family
PF12136.11,RNA_pol_Rpo13,RNA polymerase Rpo13 subunit HTH domain,Domain
PF03431.16,RNA_replicase_B,"RNA replicase, beta-chain",Family
PF00773.22,RNB,RNB domain,Domain
PF02508.17,Rnf-Nqr,"Rnf-Nqr subunit, membrane protein",Family
PF15303.9,RNF111_N,E3 ubiquitin-protein ligase Arkadia N-terminus,Family
PF19325.2,RNF152_C,E3 ubiquitin-protein ligase RNF152 C-terminus,Family
PF19332.2,RNF180_C,E3 ubiquitin-protein ligase RNF180 C-terminus,Family
PF15926.8,RNF220,E3 ubiquitin-protein ligase RNF220,Family
PF13375.9,RnfC_N,RnfC Barrel sandwich hybrid domain,Domain
PF12647.10,RNHCP,RNHCP domain,Domain
PF14760.9,Rnk_N,Rnk N-terminus,Domain
PF19034.3,RnlA-toxin_DBD,"RNase LS, bacterial toxin DBD domain",Domain
PF15935.8,RnlA_toxin,"RNase LS, bacterial toxin",Domain
PF19417.2,RnlA_toxin_N,"RNase LS, bacterial toxin N-terminal",Domain
PF15933.8,RnlB_antitoxin,Antitoxin to bacterial toxin RNase LS or RnlA,Family
PF18768.4,RNPP_C,RNPP family C-terminal domain,Repeat
PF17975.4,RNR_Alpha,Ribonucleotide reductase alpha domain,Domain
PF08591.13,RNR_inhib,Ribonucleotide reductase inhibitor,Family
PF08343.13,RNR_N,Ribonucleotide reductase N-terminal,Family
PF03259.20,Robl_LC7,Roadblock/LC7 domain,Domain
PF08477.16,Roc,"Ras of Complex, Roc, domain of DAPkinase",Domain
PF10135.12,Rod-binding,Rod binding protein,Family
PF10493.12,Rod_C,Rough deal protein C-terminal region,Family
PF15201.9,Rod_cone_degen,Progressive rod-cone degeneration,Family
PF07073.15,ROF,Modulator of Rho-dependent transcription termination (ROF),Family
PF10259.12,Rogdi_lz,Rogdi leucine zipper containing protein,Family
PF05633.14,ROH1-like,Protein ROH1-like,Family
PF00480.23,ROK,ROK family,Family
PF08067.14,ROKNT,ROKNT (NUC014) domain,Domain
PF02027.20,RolB_RolC,RolB/RolC glucosidase family,Family
PF18106.4,Rol_Rep_N,Rolling Circle replication initiation protein N-terminal domain,Domain
PF10247.12,Romo1,Reactive mitochondrial oxygen species modulator 1,Family
PF12334.11,rOmpB,Rickettsia outer membrane protein B,Family
PF15035.9,Rootletin,"Ciliary rootlet component, centrosome cohesion",Family
PF06830.14,Root_cap,Root cap,Family
PF01815.19,Rop,Rop protein,Domain
PF05082.16,Rop-like,Rop-like,Family
PF18386.4,ROQ_II,Roquin II domain,Domain
PF10727.12,Rossmann-like,Rossmann-like domain,Domain
PF05443.14,ROS_MUCR,ROS/MUCR transcriptional regulator protein,Family
PF10681.12,Rot1,"Chaperone for protein-folding within the ER, fungal",Family
PF00639.24,Rotamase,PPIC-type PPIASE domain,Domain
PF13145.9,Rotamase_2,PPIC-type PPIASE domain,Domain
PF13616.9,Rotamase_3,PPIC-type PPIASE domain,Domain
PF12289.11,Rotavirus_VP1,Rotavirus VP1 C-terminal domain,Domain
PF06929.14,Rotavirus_VP3,Rotavirus VP3 protein,Family
PF05868.14,Rotavirus_VP7,Rotavirus major outer capsid protein VP7,Family
PF00980.20,Rota_Capsid_VP6,Rotavirus major capsid protein VP6,Family
PF01525.19,Rota_NS26,Rotavirus NS26,Family
PF02509.17,Rota_NS35,Rotavirus non-structural protein 35,Family
PF00981.20,Rota_NS53,Rotavirus RNA-binding Protein 53 (NS53),Family
PF04866.15,Rota_NS6,Rotavirus non-structural protein 6,Family
PF01665.19,Rota_NSP3,Rotavirus non-structural protein NSP3,Family
PF01452.19,Rota_NSP4,Rotavirus non structural protein,Family
PF05087.15,Rota_VP2,Rotavirus VP2 protein,Family
PF17477.5,Rota_VP4_MID,Rotavirus VP4 membrane interaction domain,Domain
PF06020.14,Roughex,Drosophila roughex protein,Family
PF08633.13,Rox3,Rox3 mediator complex subunit,Family
PF20514.1,ROXA-like_wH,ROXA-like winged helix,Domain
PF03428.16,RP-C,Replication protein C N-terminal domain,Domain
PF11800.11,RP-C_C,Replication protein C C-terminal region,Family
PF12042.11,RP1-2,Tubuliform egg casing silk strands structural domain,Domain
PF17542.5,RP853,Uncharacterized RP853,Family
PF17460.5,RP854,Uncharacterized protein RP854,Family
PF10134.12,RPA,Replication initiator protein A,Family
PF17875.4,RPA43_OB,RPA43 OB domain in RNA Pol I,Domain
PF08620.13,RPAP1_C,"RPAP1-like, C-terminal",Family
PF08621.13,RPAP1_N,"RPAP1-like, N-terminal",Family
PF04181.16,RPAP2_Rtr1,Rtr1/RPAP2 family,Family
PF13877.9,RPAP3_C,Potential Monad-binding region of RPAP3,Domain
PF08784.14,RPA_C,Replication protein A C terminal,Domain
PF14768.9,RPA_interact_C,Replication protein A interacting C-terminal,Family
PF14767.9,RPA_interact_M,Replication protein A interacting middle,Family
PF14766.9,RPA_interact_N,Replication protein A interacting N-terminal,Family
PF04801.16,RPC5,RPC5 protein,Family
PF19725.2,RPC5_C,DNA-directed RNA polymerase III subunit RPC5 C-terminal,Domain
PF03055.18,RPE65,Retinal pigment epithelial membrane protein,Repeat
PF02755.18,RPEL,RPEL repeat,Disordered
PF11574.11,Rpf1_C,"Resuscitation-promoting factor Rpf1, C-terminal",Domain
PF18111.4,RPGR1_C,Retinitis pigmentosa G-protein regulator interacting C-terminal,Domain
PF08579.14,RPM2,Mitochondrial ribonuclease P subunit (RPM2),Repeat
PF16550.8,RPN13_C,UCH-binding domain,Domain
PF18051.4,RPN1_C,26S proteasome non-ATPase regulatory subunit RPN1 C-terminal,Domain
PF17781.4,RPN1_RPN2_N,RPN1 N-terminal domain,Domain
PF18004.4,RPN2_C,26S proteasome regulatory subunit RPN2 C-terminal domain,Domain
PF08375.14,Rpn3_C,Proteasome regulatory subunit C-terminal,Family
PF18098.4,RPN5_C,26S proteasome regulatory subunit RPN5 C-terminal domain,Domain
PF18503.4,RPN6_C_helix,26S proteasome subunit RPN6 C-terminal helix domain,Domain
